EmployeeNumber,Gender,City,JobTitle,Age,LengthService,AbsentHours,AbsentRate
6761,1,North Pender Island,Dairy Person,32.34100634,4.952532183,0.0,0.0
6762,0,Vancouver,Cashier,37.88198145,6.169874912,27.21702932,1.308511025
6763,1,Haney,Cashier,42.32622246,3.446517071,50.36261993,2.4212798043269235
6764,0,New Westminster,Dairy Person,46.73347139,4.903194817,85.84813329,4.12731410048077
6765,0,Castlegar,Dairy Person,52.53689321,6.133452005,143.8909202,6.917832701923077
6766,0,New Westminster,Dairy Person,32.12994226,4.969424648,12.80956448,0.6158444461538461
6767,1,Abbotsford,Baker,37.96776581,2.572062535,28.92930631,1.3908320341346154
6768,1,Vancouver,Cashier,32.76610166,4.195156127,28.52133419,1.3712179899038461
6769,0,Port Hardy,Shelf Stocker,63.16657702,4.837846954,196.9995453,9.471131985576923
6770,1,Vancouver,Cashier,37.30391404,4.995379917,22.31664823,1.0729157802884615
6771,0,Port Hardy,Shelf Stocker,34.38015972,4.126476243,21.90411375,1.0530823918269232
6772,1,Victoria,Dairy Person,48.36443981,5.634260731,88.62099433,4.2606247274038465
6773,0,Kamloops,Shelf Stocker,34.29749422,3.342439574,43.10107335,2.0721669879807694
6774,0,Topley,Cashier,40.03869718,4.197710789,35.83366931,1.722772562980769
6775,0,Hope,Shelf Stocker,32.81798628,4.142830179,15.55864935,0.7480119879807692
6776,0,Vancouver,Cashier,19.57738272,6.527897473,0.0,0.0
6777,1,New Westminster,Dairy Person,32.03631179,7.219996812,0.0,0.0
6778,1,Vancouver,Cashier,39.20179621,3.515985471,3.072597193,0.14772101889423075
6779,1,Cranbrook,Dairy Person,47.39464279,4.99610655,74.5566314,3.5844534326923077
6780,1,Vancouver,Cashier,45.85080617,5.117288419,44.71549474,2.149783400961538
6781,0,New Westminister,Baker,43.1229656,7.043517745,63.55700673,3.0556253235576922
6782,1,Vancouver,Cashier,36.21980753,3.429479265,84.84669027,4.079167801442307
6783,1,Vancouver,Cashier,38.24441355,4.165099168,18.20753561,0.8753622889423077
6784,1,Valemount,Dairy Person,43.93343544,3.226647849,80.87758948,3.8883456480769225
6785,1,Chilliwack,Shelf Stocker,37.50344922,3.42887161,30.74507693,1.4781286985576922
6786,1,Vancouver,Cashier,50.24416503,4.635270096,141.5583283,6.8056888605769235
6787,1,New Westminster,Dairy Person,48.53574985,2.574089233,94.14032736,4.525977276923077
6788,0,Williams Lake,Shelf Stocker,33.5825015,5.301886998,47.33315415,2.275632411057692
6789,0,Burnaby,Dairy Person,59.26096398,4.427704496,144.1744801,6.931465389423078
6790,0,Vancouver,Cashier,24.78919977,4.69119017,0.0,0.0
6791,1,Nanaimo,Shelf Stocker,40.60460403,4.66114296,80.59304015,3.874665391826923
6792,0,Nanaimo,Shelf Stocker,38.48326332,1.609619858,46.93052013,2.2562750062499997
6794,1,Williams Lake,Shelf Stocker,50.2679591,5.664657108,108.9619371,5.238554668269231
6795,0,Vancouver,Cashier,51.28712694,4.745741374,134.0694346,6.445645894230768
6796,0,Fort Langley,Shelf Stocker,30.98768031,3.69513229,40.48006498,1.9461569701923076
6797,0,Wildwood,Shelf Stocker,44.32634219,3.18994921,101.091145,4.860151201923077
6798,0,Chilliwack,Shelf Stocker,50.7528768,5.80773898,157.0140228,7.548751096153845
6799,1,Vernon,Cashier,37.59546322,3.888916714,13.5962659,0.6536666298076923
6800,0,North Vancouver,Shelf Stocker,26.28895994,4.305154765,29.71699626,1.4287017432692306
6801,1,Surrey,Shelf Stocker,36.90544523,8.444978278,48.06335851,2.310738389903846
6802,0,Vancouver,Cashier,37.36642894,5.278186619,30.24390708,1.4540339942307692
6803,1,Radium Hot Springs,Dairy Person,33.6984413,4.722370655,0.0,0.0
6804,1,Hansard,Cashier,44.55560785,6.72521753,75.74104052,3.641396178846154
6805,1,New Westminster,Dairy Person,44.22441405,2.697235629,96.38482095,4.6338856225961536
6806,1,Vancouver,Cashier,42.01139209,3.579308363,56.31128684,2.7072734057692305
6807,1,Vancouver,Cashier,46.96524975,3.409782596,98.94819371,4.757124697596153
6808,0,Vancouver,Cashier,46.66420506,3.77312964,83.89857524,4.033585348076922
6809,1,Vancouver,Cashier,32.3716148,6.01280682,0.0,0.0
6810,1,Quesnel,Cashier,40.20013652,3.447495835,46.38028766,2.2298215221153845
6811,0,Merritt,Shelf Stocker,33.0877578,4.591831994,45.22205854,2.174137429807692
6812,0,Chetwynd,Cashier,25.13037265,2.94088725,0.079246805,0.003809942548076923
6813,1,Tofino,Shelf Stocker,45.14499953,3.163193003,76.15138117,3.661124094711538
6814,1,Merritt,Shelf Stocker,31.95389552,3.796063538,17.26446784,0.8300224923076922
6815,1,Vancouver,Cashier,57.52585967,3.892874417,139.1067891,6.687826399038461
6816,1,Vancouver,Cashier,36.50031398,4.705939101,19.91404771,0.957406139903846
6817,1,Victoria,Dairy Person,46.94081943,7.802056486,83.08555364,3.994497771153846
6818,1,Fort St John,Dairy Person,39.10050176,3.557686021,0.0,0.0
6819,1,Manning Park,Shelf Stocker,31.82078524,3.284716953,0.0,0.0
6820,1,Vancouver,Cashier,43.70231207,5.097371273,73.26599206,3.5224034644230766
6821,0,Richmond,Dairy Person,30.72230719,1.360611959,0.0,0.0
6822,0,Williams Lake,Shelf Stocker,46.01574447,4.312504026,116.7597682,5.613450394230769
6823,1,New Westminster,Dairy Person,43.03061211,4.554544294,29.39708324,1.4133213096153845
6824,1,Richmond,Shelf Stocker,31.72333798,3.621646905,0.0,0.0
6825,1,Richmond,Shelf Stocker,54.00691333,2.036981987,102.6672629,4.935926100961539
6826,0,Victoria,Dairy Person,45.90668206,3.948581618,50.36994015,2.421631737980769
6827,1,Kelowna,Shelf Stocker,44.73507371,4.32895248,10.30427143,0.4953976649038462
6828,0,Trail,Dairy Person,30.19200865,6.396898594,16.93461327,0.8141640995192307
6829,0,Barriere,Shelf Stocker,40.08704915,3.818137961,35.38195494,1.7010555259615385
6830,1,Victoria,Dairy Person,43.47315784,3.371480978,44.00211803,2.11548644375
6831,0,Burns Lake,Cashier,28.54380419,3.335289376,0.0,0.0
6832,0,Trail,Dairy Person,51.96093763,3.763417584,146.1978084,7.028740788461539
6833,0,Port Coquitlam,Cashier,38.43471853,6.268735176,36.66499164,1.7627399826923074
6834,1,Vernon,Cashier,30.09418339,3.732544631,0.0,0.0
6835,1,Kamloops,Shelf Stocker,40.04296598,3.382709859,23.11431678,1.1112652298076924
6836,0,New Westminster,Dairy Person,47.4989271,4.250437177,50.48002451,2.4269242552884616
6837,0,Langley,Shelf Stocker,40.11586957,5.622683564,25.07707142,1.205628433653846
6838,0,Sardis,Shelf Stocker,32.93666782,5.556830816,0.0,0.0
6839,1,Williams Lake,Shelf Stocker,54.53141927,3.449039781,82.62589873,3.972398977403846
6840,0,Vancouver,Cashier,28.21871187,4.055803725,4.910032851,0.23605927168269233
6841,0,Port Mcneill,Shelf Stocker,45.59656519,6.576445591,109.3411685,5.256786947115384
6842,1,Vancouver,Cashier,39.7132741,5.510985492,45.96399324,2.2098073673076923
6843,1,Chilliwack,Shelf Stocker,51.16602887,4.768477242,53.51901606,2.5730296182692305
6844,1,Vancouver,Cashier,42.73413405,4.350499108,36.80399575,1.7694228725961536
6845,1,Vancouver,Cashier,51.00410421,5.686210218,131.3549907,6.315143783653847
6846,0,New Westminster,Dairy Person,25.55712932,6.069744353,14.62730672,0.7032359
6847,0,Trail,Shelf Stocker,57.13584098,3.283851199,163.8239481,7.876151350961538
6848,1,Kelowna,Shelf Stocker,52.77984334,5.766004593,122.6534445,5.896800216346154
6849,1,Prince George,Cashier,35.08845204,1.929051467,11.70460482,0.5627213855769231
6850,1,Kamloops,Shelf Stocker,50.20946938,5.093045264,113.8238785,5.472301850961539
6851,0,Whistler,Shelf Stocker,35.38301553,3.608005644,25.20226028,1.2116471288461539
6852,1,Wynndel,Dairy Person,55.51351821,4.125974029,155.7130824,7.486205884615384
6853,0,Burnaby,Dairy Person,35.02588628,0.774365439,6.25824933,0.3008773716346154
6854,0,Aldergrove,Dairy Person,47.98708186,4.10519043,79.60652912,3.827236976923077
6856,0,Smithers,Cashier,34.17753057,4.646106167,32.92102027,1.5827413591346156
6857,1,D'arcy,Shelf Stocker,48.46825888,7.393075573,67.30021855,3.2355874302884615
6858,1,Victoria,Dairy Person,50.01072963,6.241510267,114.1528641,5.488118466346155
6860,0,Kimberley,Dairy Person,35.13495714,4.199472447,7.845930432,0.37720819384615384
6861,0,New Westminster,Dairy Person,31.29661938,4.069006486,23.90294777,1.14918018125
6862,0,Prince George,Cashier,45.89796595,6.551867302,65.52558703,3.1502686072115385
6863,0,Nimpo Lake,Shelf Stocker,43.67717001,3.600751716,92.62485615,4.453118084134616
6864,1,Willow Point,Shelf Stocker,42.9046216,7.555511327,40.67150082,1.9553606163461537
6865,1,Fruitvale,Shelf Stocker,28.07447413,6.068596235,11.96899974,0.5754326798076923
6866,1,Port Alberni,Shelf Stocker,31.41214529,4.531018432,31.02336538,1.4915079509615385
6867,0,Victoria,Dairy Person,30.63010532,2.83847557,18.71966083,0.89998369375
6868,0,Vallican,Shelf Stocker,31.00882459,5.187495177,27.43881202,1.3191736548076922
6869,0,Burnaby,Dairy Person,58.22953239,4.268227597,125.2543273,6.0218426586538465
6870,0,Fort Nelson,Shelf Stocker,44.58533155,4.295522077,80.15208722,3.8534657317307692
6871,1,Abbotsford,Baker,44.16764455,1.320591655,37.8877035,1.8215242067307693
6872,1,Valemount,Dairy Person,36.10160368,6.509523622,55.46700115,2.6666827475961536
6873,1,Vancouver,Cashier,45.33481862,7.797700284,98.97582137,4.75845295048077
6874,0,Richmond,Shelf Stocker,54.77168911,3.781496662,93.5795093,4.499014870192307
6875,0,Sidney,Dairy Person,49.17755516,3.175178072,71.12140986,3.4192985509615386
6876,1,Golden,Dairy Person,55.65151193,4.809637455,137.3460431,6.603175149038462
6877,1,Surrey,Shelf Stocker,47.93703523,6.220593288,81.97040695,3.940884949519231
6878,1,Enderby,Cashier,44.18972386,5.987220781,23.95804474,1.1518290740384616
6879,1,North Vancouver,Shelf Stocker,48.15136319,5.059106648,74.97988201,3.6048020197115385
6880,0,Victoria,Dairy Person,22.88753708,3.767069066,0.0,0.0
6881,1,New Westminster,Dairy Person,38.97186867,1.929184735,27.58454939,1.3261802591346155
6882,1,Victoria,Dairy Person,46.27276291,5.012986402,87.9202633,4.226935735576923
6883,1,Kelowna,Shelf Stocker,34.66796484,4.414822293,51.54930868,2.478332148076923
6884,0,New Westminster,Dairy Person,36.3147359,4.127540781,39.17511433,1.883418958173077
6885,1,Vancouver,Cashier,39.86571901,4.086095751,4.783847904,0.2299926876923077
6886,1,Vancouver,Cashier,31.19409903,6.152472326,49.42544164,2.376223155769231
6887,0,Oyster River,Shelf Stocker,48.74478012,4.461194841,98.87331235,4.753524632211539
6888,1,Trail,Shelf Stocker,51.51256835,6.261619669,49.33022383,2.371645376442308
6889,1,Youbou,Dairy Person,33.47170819,6.140015264,3.722666413,0.17897434677884616
6890,0,Richmond,Shelf Stocker,37.31383567,4.197509885,44.80213401,2.1539487504807697
6891,0,Abbotsford,Baker,43.46949077,4.962535536,30.99812948,1.4902946865384614
6892,1,Kaslo,Dairy Person,39.77737228,3.687041605,39.96198567,1.9212493110576923
6893,1,Salmo,Dairy Person,39.39621543,1.981389391,26.84485993,1.2906182658653846
6894,0,Victoria,Dairy Person,39.1627418,4.548924975,27.98869998,1.3456105759615384
6895,1,Cranbrook,Dairy Person,32.87184837,3.838106979,7.193118381,0.3458229990865384
6896,1,Vancouver,Cashier,31.34511909,7.747073054,52.1109363,2.5053334759615384
6897,0,Victoria,Dairy Person,41.31888205,3.724753788,91.4848544,4.3983103076923085
6898,1,Vancouver,Cashier,30.92126804,5.316216876,18.13925219,0.8720794322115385
6899,0,Surrey,Shelf Stocker,54.45522904,0.178039812,83.89085419,4.0332141437499995
6900,1,Vancouver,Cashier,41.52247342,5.514882079,60.06465326,2.887723714423077
6901,0,Ashcroft,Shelf Stocker,31.47362703,3.152612952,32.32455604,1.554065194230769
6902,1,Fort Langley,Shelf Stocker,46.89435655,6.417073932,99.13917361,4.766306423557692
6903,0,New Westminster,Shelf Stocker,35.0950903,6.414881052,53.84688683,2.5887926360576925
6904,0,Vancouver,Cashier,43.57623502,2.491748037,71.16144946,3.4212235317307695
6905,0,Victoria,Dairy Person,27.18565308,4.980820537,26.13225838,1.2563585759615385
6906,1,Victoria,Dairy Person,37.68168588,6.836748144,11.44196698,0.5500945663461538
6907,1,Victoria,Dairy Person,36.27785143,3.349128748,0.0,0.0
6908,1,Abbotsford,Baker,26.00943121,5.780101412,0.0,0.0
6909,0,Mission,Dairy Person,36.03309675,6.376752654,45.16719147,2.171499589903846
6910,1,Vancouver,Cashier,30.95535077,5.730733982,11.58932819,0.5571792399038461
6911,0,Surrey,Shelf Stocker,20.58032704,4.325804911,0.0,0.0
6912,0,Princeton,Produce Clerk,41.42867007,2.686392287,105.2495499,5.060074514423077
6913,1,Victoria,Dairy Person,41.26555678,5.32791938,67.0948315,3.2257130528846156
6914,1,Penticton,Shelf Stocker,54.06980251,5.616179501,85.25603234,4.098847708653847
6915,1,Sidney,Dairy Person,36.25105041,3.7698145,22.2616065,1.0702695432692306
6916,1,Nimpo Lake,Cashier,44.68042315,4.566089335,0.778176649,0.03741233889423077
6917,0,Nelson,Baker,44.65630855,5.73682141,66.80143658,3.2116075278846155
6918,1,Vancouver,Cashier,41.259602,5.169783488,71.32403275,3.429040036057692
6919,0,Campbell River,Shelf Stocker,38.29646303,4.476971031,31.81643794,1.529636439423077
6920,1,Lake Cowichan,Dairy Person,40.84246483,5.645118253,10.51290169,0.5054279658653846
6921,1,Vancouver,Cashier,48.41801389,4.339730967,95.53474604,4.5930166365384615
6922,0,Kelowna,Shelf Stocker,41.90095301,2.718056327,54.1448014,2.603115451923077
6923,1,Kamloops,Shelf Stocker,38.21843513,2.599141638,51.26253079,2.4645447495192307
6924,0,Aldergrove,Dairy Person,43.11324479,5.45756039,57.82107262,2.7798592605769232
6925,0,Vancouver,Cashier,41.32760331,5.639016935,76.16692516,3.661871401923077
6926,1,Victoria,Dairy Person,34.29000977,5.379539141,14.71165953,0.7072913235576923
6927,1,Mayne Island,Dairy Person,43.30313033,6.364241139,2.277309918,0.10948605374999998
6928,1,Victoria,Dairy Person,50.6916214,6.203067947,68.8903611,3.3120365913461542
6929,1,Kamloops,Shelf Stocker,54.03803036,4.866991377,98.95079843,4.757249924519231
6930,1,Vancouver,Cashier,62.80820811,4.049717489,195.6533355,9.406410360576922
6931,1,Trail,Shelf Stocker,50.38584833,4.701262832,115.8331703,5.568902418269231
6932,0,Surrey,Shelf Stocker,36.48495906,2.815191355,57.22154172,2.7510356596153844
6933,0,Abbotsford,Dairy Person,35.03474723,7.249835879,39.57206582,1.9025031644230768
6934,1,Kelowna,Shelf Stocker,37.71008271,5.185081877,25.86161487,1.24334686875
6935,1,Victoria,Dairy Person,27.2428222,3.994321217,0.0,0.0
6936,0,Abbotsford,Dairy Person,30.35834614,5.132084984,21.04326469,1.0116954177884616
6937,0,Vancouver,Cashier,51.53071606,4.314285477,100.5034403,4.831896168269231
6938,0,Nanaimo,Shelf Stocker,29.3158471,3.713345893,0.0,0.0
6939,1,New Westminster,Shelf Stocker,52.92313737,3.225016033,114.0466696,5.483012961538462
6940,1,Sechelt,Dairy Person,49.65301634,4.432802719,101.9624381,4.902040293269231
6941,0,Princeton,Cashier,35.78122776,5.333376772,0.0,0.0
6942,1,North Vancouver,Shelf Stocker,54.60927493,6.167625435,55.10824944,2.6494350692307695
6944,0,Victoria,Dairy Person,53.77854599,4.816049957,143.5455714,6.90122939423077
6945,1,Victoria,Dairy Person,49.24019952,5.340204341,109.6577043,5.272005014423077
6946,0,Oyster River,Shelf Stocker,42.94818669,5.65679758,76.78149334,3.6914179490384615
6947,1,Abbotsford,Dairy Person,49.95915103,5.679249047,62.38058007,2.999066349519231
6948,0,Victoria,Dairy Person,43.81718449,5.648792673,131.8237903,6.337682225961538
6949,1,Victoria,Dairy Person,45.78371472,5.593511008,74.50640516,3.5820387096153845
6950,1,Surrey,Shelf Stocker,50.50794873,3.212447604,81.45099918,3.915913422115384
6951,1,Vancouver,Cashier,31.50874728,4.697370138,0.410501208,0.019735635
6952,0,Sparwood,Dairy Person,34.57291162,2.606299178,90.7704815,4.363965456730769
6953,1,New Westminster,Shelf Stocker,41.75885572,7.001749151,51.48350492,2.475168505769231
6954,0,Kelowna,Shelf Stocker,49.49318129,3.785818701,138.5794443,6.662473283653847
6955,0,New Westminister,Baker,45.59810833,2.843195077,63.924857,3.073310432692308
6956,1,Richmond,Shelf Stocker,28.99518348,3.164865916,0.0,0.0
6957,0,Nanaimo,Shelf Stocker,40.11655222,7.075704243,85.99842424,4.134539626923077
6958,1,Vancouver,Cashier,41.72334399,4.988182115,22.06987753,1.061051804326923
6959,1,Victoria,Dairy Person,26.15730542,3.466292439,0.0,0.0
6960,1,South Slocan,Shelf Stocker,53.5625548,6.225067872,113.054897,5.435331586538461
6961,0,Ashcroft,Shelf Stocker,54.16886349,2.410226886,156.0952724,7.504580403846154
6962,0,Britannia Beach,Cashier,42.04522654,3.505943933,50.90594844,2.4474013673076924
6963,1,Vancouver,Cashier,36.93912479,3.345872987,59.99057585,2.884162300480769
6964,0,Cranbrook,Shelf Stocker,46.55817007,4.28995068,88.0565467,4.233487822115385
6965,0,Burnaby,Dairy Person,52.62745265,5.027174398,101.9981764,4.903758480769231
6966,1,Atlin,Cashier,49.70546414,4.360273809,116.6027043,5.605899245192307
6967,0,Vancouver,Cashier,38.7642212,4.38631522,51.44684007,2.473405772596154
6968,1,Vancouver,Cashier,50.73731217,2.107871888,25.99820684,1.2499137903846154
6969,1,Vernon,Cashier,41.9886708,7.249316979,48.96179055,2.3539322379807692
6970,0,Vancouver,Cashier,37.00513372,5.332882759,38.09104485,1.831300233173077
6971,1,Summerland,Shelf Stocker,49.09344329,5.660071351,36.21063688,1.740896003846154
6972,1,Coquitlam,Shelf Stocker,48.77286599,4.718565688,44.96849903,2.16194706875
6973,0,Prince George,Cashier,33.49866519,5.696063589,21.31866083,1.024935616826923
6974,0,Vancouver,Cashier,29.92821967,1.921525899,0.0,0.0
6975,0,Peachland,Shelf Stocker,52.67894166,3.404185032,95.74438723,4.603095539903846
6976,1,Richmond,Shelf Stocker,47.72244773,5.75907386,113.0177133,5.433543908653847
6977,0,Logan Lake,Shelf Stocker,41.44861895,4.016455815,16.869209,0.8110196634615384
6978,1,Vancouver,Cashier,42.61339812,4.48895134,35.14990678,1.689899364423077
6979,1,Surrey,Shelf Stocker,23.00229499,4.190516768,0.0,0.0
6980,1,Richmond,Shelf Stocker,53.6484502,4.018508756,98.26978169,4.724508735096154
6981,1,Nanaimo,Shelf Stocker,62.81773829,4.481609493,102.1974423,4.913338572115385
6982,0,Taylor,Dairy Person,27.84650782,4.956032475,27.23285826,1.3092720317307693
6983,1,Vancouver,Cashier,55.6436567,5.178294675,97.01196744,4.6640368961538465
6984,0,Rosedale,Shelf Stocker,28.98888546,4.867869584,0.0,0.0
6985,0,New Westminster,Shelf Stocker,45.62190387,5.087109896,103.5838392,4.979992269230769
6986,0,Vancouver,Cashier,34.70769938,5.117962544,1.269743645,0.06104536754807691
6987,1,Vancouver,Cashier,48.523743,2.02109107,65.28704717,3.1388003447115382
6988,0,North Vancouver,Shelf Stocker,38.23473508,6.25017563,1.865272494,0.08967656221153845
6989,1,Iskut,Cashier,32.49002355,6.044963064,34.61949352,1.6643987269230769
6990,1,New Westminster,Shelf Stocker,48.17598056,3.023629037,74.33707471,3.573897822596154
6991,1,Kamloops,Shelf Stocker,56.3133608,2.767952988,137.3563448,6.603670423076922
6992,0,Kamloops,Shelf Stocker,39.33109177,5.246996342,100.6506019,4.838971245192307
6993,1,New Westminster,Shelf Stocker,44.99670501,2.494377939,71.37277434,3.4313833817307695
6994,1,Victoria,Dairy Person,41.2640973,5.23082667,52.18802885,2.5090398485576926
6995,1,Langley,Shelf Stocker,46.56586999,3.329431304,65.04676742,3.127248433653846
6996,1,Burnaby,Dairy Person,45.96214758,5.191998311,29.67624899,1.4267427399038464
6997,1,Enderby,Cashier,44.37088378,4.333675082,55.36659543,2.6618555495192306
6998,0,Kelowna,Shelf Stocker,56.91931126,3.151689017,131.3797264,6.316333
6999,0,Courtenay,Shelf Stocker,32.63615642,4.444225482,24.9269419,1.1984106682692306
7000,0,Salmon Arm,Shelf Stocker,43.7288552,3.748595957,79.40578106,3.8175856278846148
7001,1,Whistler,Cashier,42.423758,4.648151423,47.53566841,2.2853686735576924
7002,0,Burnaby,Dairy Person,28.04880923,6.359855919,0.0,0.0
7003,1,Vancouver,Cashier,37.241164,3.562700829,9.408646038,0.45233875182692307
7004,0,Lumby,Cashier,46.00859344,3.141497296,113.0267064,5.433976269230769
7005,0,New Westminister,Dairy Person,43.27983626,4.445791972,61.65544405,2.9642040408653845
7006,1,Pitt Meadows,Dairy Person,40.34302658,3.963923462,29.15055066,1.4014687817307692
7007,0,Cranbrook,Shelf Stocker,43.37603434,4.704810328,77.96215913,3.7481807274038466
7008,1,Vancouver,Cashier,51.13327776,6.501768837,95.72282607,4.602058945673076
7009,1,Coquitlam,Shelf Stocker,40.11190321,2.801937527,37.97600152,1.8257693038461538
7010,1,White Rock,Cashier,45.48159381,9.080963648,68.7461204,3.305101942307692
7011,1,Lytton,Shelf Stocker,49.40034753,4.809700994,106.2001379,5.105775860576923
7012,0,New Westminster,Shelf Stocker,34.37177296,4.998238239,30.65005661,1.4735604139423077
7013,1,New Westminster,Shelf Stocker,39.96113848,4.768547956,38.86584548,1.8685502634615385
7014,0,Kamloops,Shelf Stocker,21.25007437,4.370439228,0.0,0.0
7015,1,Victoria,Dairy Person,51.09250968,0.330490734,113.7179294,5.46720814423077
7016,1,Pitt Meadows,Dairy Person,48.59018527,3.985816194,64.7341016,3.112216423076923
7017,1,Nanaimo,Shelf Stocker,38.031299,5.728580103,11.94451779,0.5742556629807692
7018,0,New Westminster,Shelf Stocker,51.43479729,8.011054062,110.6346004,5.318971173076923
7019,1,Victoria,Dairy Person,28.22008962,4.725246816,0.0,0.0
7020,1,Grand Forks,Dairy Person,27.91770869,5.011668982,5.420318596,0.2605922401923077
7021,1,Vancouver,Meat Cutter,37.02436199,2.882891698,0.0,0.0
7022,0,Vancouver,Meat Cutter,38.01237708,2.743838934,23.20153702,1.115458510576923
7023,0,Kelowna,Shelf Stocker,26.58027592,4.115894197,42.5612577,2.0462143125
7024,1,New Westminster,Shelf Stocker,49.55068211,4.450971348,33.68161585,1.6193084543269232
7025,1,Terrace,Cashier,37.75747327,1.612748513,39.07385154,1.8785505548076922
7026,0,New Westminster,Shelf Stocker,48.23192993,6.202539972,73.74817827,3.5455854937499995
7027,0,Hemlock Valley,Shelf Stocker,61.50826703,5.153841721,199.9407005,9.612533677884615
7028,1,Dragon Lake,Cashier,50.23295098,5.403822738,98.08055062,4.7154110875
7029,1,Vancouver,Meat Cutter,51.93561667,4.258037927,76.08428303,3.657898222596154
7030,0,Duncan,Cashier,48.30613399,2.283427074,39.61047142,1.9043495875
7031,1,Fort Langley,Shelf Stocker,54.15050327,6.459246722,76.02925004,3.6552524057692306
7032,1,Cranbrook,Shelf Stocker,59.27448064,3.642843995,179.7050439,8.639665572115385
7033,1,Greenwood,Dairy Person,34.69494518,5.461255579,24.62721242,1.1840005971153846
7034,1,Parksville,Shelf Stocker,36.03791339,4.687844218,0.0,0.0
7035,1,Vancouver,Meat Cutter,51.09839652,4.518113364,114.3369794,5.496970163461539
7036,0,Vancouver,Meat Cutter,49.81524708,5.174892958,144.338686,6.939359903846154
7037,1,Nanaimo,Shelf Stocker,35.75987507,5.649593683,45.66726795,2.195541728365385
7038,1,Trail,Shelf Stocker,35.58090291,7.313881032,19.04963449,0.9158478120192307
7039,0,Vancouver,Meat Cutter,46.52018883,3.29740085,147.1523446,7.074631951923077
7040,1,Parson,Shelf Stocker,40.07484949,5.308711866,68.88108698,3.3115907201923083
7041,0,Victoria,Dairy Person,38.00191184,6.373867757,74.28208724,3.571254194230769
7042,0,Richmond,Shelf Stocker,34.04215102,3.926958346,17.49630936,0.8411687192307693
7043,0,Vancouver,Meat Cutter,33.62766783,4.64073106,31.99141151,1.5380486302884615
7044,0,North Pender Island,Dairy Person,38.14456832,5.010907554,64.89141686,3.1197796567307696
7045,1,Burnaby,Dairy Person,45.27599027,6.423665478,25.96501126,1.2483178490384617
7046,1,Vancouver,Meat Cutter,30.39532588,4.27644924,0.0,0.0
7047,1,New Westminster,Shelf Stocker,43.29707925,1.98096777,89.94521933,4.324289390865385
7048,1,Vancouver,Meat Cutter,47.87266189,4.653344023,130.1697423,6.2581606875
7049,0,Courtenay,Shelf Stocker,44.06773527,3.13502305,50.60691781,2.4330248947115383
7050,1,Vancouver,Meat Cutter,41.01407853,5.662711809,69.67868027,3.349936551442308
7051,1,Enderby,Cashier,39.90545671,3.563662899,51.33503941,2.4680307408653848
7052,1,Vancouver,Meat Cutter,52.40305821,5.547773882,93.61297609,4.500623850480769
7053,1,Clearwater,Shelf Stocker,39.62186188,3.554267329,91.15744481,4.38256946201923
7054,1,Vancouver,Meat Cutter,42.7848257,4.046605751,51.68079032,2.4846533807692306
7055,1,Richmond,Shelf Stocker,50.59747395,2.679888181,94.32397781,4.534806625480769
7056,1,Vallican,Shelf Stocker,26.31861891,3.450329363,0.0,0.0
7057,0,Armstrong,Cashier,57.84135126,5.909035647,147.2124631,7.077522264423078
7058,0,Nanaimo,Cashier,49.94828801,2.532335748,112.6080539,5.413848745192308
7059,0,Princeton,Cashier,30.58229859,2.904891176,0.009680435,0.00046540552884615383
7060,0,Victoria,Dairy Person,44.43980155,3.128114882,67.67120576,3.2534233538461543
7061,0,Willow Point,Shelf Stocker,48.90396593,3.886667583,124.8069749,6.000335331730769
7062,0,Victoria,Dairy Person,46.96313599,6.261173238,88.25612689,4.243083023557692
7064,0,New Westminster,Shelf Stocker,32.91505935,5.78534563,55.03680209,2.6460001004807694
7065,1,New Westminster,Shelf Stocker,54.01842826,5.4581428,116.4085705,5.5965658894230765
7066,1,Vancouver,Meat Cutter,48.74769771,4.32608074,62.92141586,3.0250680701923076
7067,1,Campbell River,Cashier,44.04234819,5.431492401,42.86235861,2.0606903177884615
7068,0,Cranbrook,Shelf Stocker,44.65277183,4.964087212,51.0889253,2.456198331730769
7069,1,Vernon,Cashier,45.38595036,5.010390759,46.86953582,2.253343068269231
7070,0,Prince George,Cashier,41.69627533,3.601209386,72.30082439,3.476001172596154
7071,0,Vancouver,Meat Cutter,29.51808987,5.284054604,52.71865764,2.534550848076923
7072,1,Vancouver,Meat Cutter,57.50564388,4.847926396,124.3693522,5.979295778846153
7073,0,Vancouver,Meat Cutter,38.35279117,3.02678427,75.8522906,3.646744740384616
7074,0,New Westminster,Shelf Stocker,46.49257325,3.881020077,72.97230192,3.5082837461538467
7075,0,Burnaby,Dairy Person,38.44629078,5.117376863,15.18164895,0.72988696875
7076,0,Surrey,Shelf Stocker,28.30275399,3.251140703,6.653166541,0.3198637760096154
7077,0,Pritchard,Shelf Stocker,46.76149672,7.818421324,68.77314475,3.3064011899038457
7078,0,Vancouver,Meat Cutter,36.92817519,6.716948339,41.82796912,2.0109600538461536
7079,1,Christina Lake,Shelf Stocker,44.48378474,3.594626062,107.2585177,5.156659504807692
7080,1,Princeton,Cashier,31.68320911,6.426564681,10.76913732,0.5177469865384615
7081,1,Vancouver,Meat Cutter,59.59788032,6.701256704,109.2526257,5.252530081730769
7082,0,Richmond,Shelf Stocker,40.25060319,5.571069133,42.83682143,2.05946256875
