CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,EstimatedSalary,Exited,Type
15707025,648.0,Spain,0.0,31,5,0.0,2,5199.02,0,train
15647807,642.0,France,1.0,40,8,109219.83,1,52827.51,0,test
15718281,706.0,Germany,1.0,67,1,123276.69,2,86507.88,1,train
15660571,668.0,Spain,1.0,43,10,113034.31,1,100423.88,0,train
15727857,635.0,Spain,1.0,41,1,0.0,2,175611.5,0,test
15639252,603.0,Spain,1.0,30,6,129548.5,2,19282.85,0,train
15628144,635.0,France,0.0,72,4,74812.84,1,27448.33,0,train
15683560,642.0,France,0.0,40,7,0.0,2,183963.34,0,test
15653275,785.0,Spain,0.0,54,1,0.0,2,45113.92,1,train
15622182,628.0,Germany,0.0,28,3,153538.13,2,110776.01,0,train
15613962,499.0,France,0.0,38,9,0.0,2,183042.2,0,test
15618437,567.0,Spain,1.0,34,10,0.0,2,161571.79,0,train
15783338,449.0,Spain,1.0,32,0,155619.36,1,166692.03,0,train
15764491,701.0,Spain,1.0,35,10,159693.9,2,71173.64,0,test
15712960,613.0,Spain,1.0,37,3,171653.17,1,5353.12,0,train
15688157,683.0,Germany,0.0,39,2,47685.47,2,86019.48,0,train
15579287,581.0,France,1.0,35,4,0.0,2,86383.82,0,test
15570931,620.0,France,1.0,61,5,0.0,1,31641.52,1,train
15615177,561.0,Spain,1.0,28,6,123692.0,1,70548.96,0,train
15809906,558.0,Germany,1.0,26,1,148853.29,2,24411.02,0,test
15652169,642.0,France,1.0,35,2,133161.95,1,122254.86,0,train
15649450,805.0,Germany,1.0,24,6,143221.35,2,186035.72,0,train
15777179,687.0,France,1.0,35,9,0.0,2,73133.82,0,test
15803538,695.0,Spain,1.0,56,1,0.0,3,187734.49,1,train
15610936,562.0,France,1.0,33,6,0.0,2,111590.35,0,train
15590094,613.0,Germany,1.0,38,9,126265.88,2,15859.95,0,test
15572706,589.0,France,1.0,37,5,0.0,1,61324.87,0,train
15634564,593.0,Spain,1.0,31,8,112713.34,1,176868.89,0,train
15684296,714.0,France,1.0,34,5,141173.03,1,98896.06,0,test
15702293,588.0,Spain,0.0,35,7,0.0,2,108739.15,0,train
15642099,679.0,Spain,1.0,39,6,0.0,2,12266.06,0,train
15773273,730.0,Spain,1.0,38,5,118866.36,1,163317.5,0,test
15613337,833.0,France,1.0,47,2,0.0,2,182247.77,0,train
15800482,586.0,Spain,0.0,33,7,0.0,2,168261.4,0,train
15732644,567.0,Spain,0.0,54,5,92316.31,2,158590.66,1,test
15713426,637.0,Germany,1.0,30,1,122185.53,1,102566.46,1,train
15640789,711.0,France,1.0,38,4,123345.85,1,141827.83,0,train
15598892,828.0,France,1.0,30,4,73070.18,2,161671.15,0,test
15606436,500.0,Spain,1.0,38,7,0.0,2,192013.23,0,train
15751227,807.0,France,1.0,47,1,95120.59,1,127875.1,0,train
15812365,850.0,France,1.0,40,8,102800.65,1,60811.56,0,test
15616088,782.0,France,0.0,70,7,97072.42,1,131177.22,0,train
15803886,629.0,Spain,1.0,31,6,132876.55,1,130862.11,0,train
15587311,582.0,Spain,1.0,33,6,0.0,2,72970.93,0,test
15617401,468.0,France,1.0,22,2,0.0,2,28123.99,0,train
15775886,670.0,France,1.0,36,3,0.0,1,140754.19,1,train
15807305,805.0,France,1.0,39,2,0.0,1,166650.32,0,test
15761717,720.0,France,1.0,26,10,51962.91,2,45507.24,0,train
15628008,781.0,Spain,0.0,29,6,98759.89,1,112202.64,0,train
15583755,592.0,Germany,1.0,33,2,156570.86,1,37140.2,0,test
15661409,542.0,France,0.0,42,1,0.0,1,178256.58,1,train
15774250,532.0,France,1.0,42,1,159024.71,1,100982.93,1,train
15681476,520.0,France,0.0,39,1,73493.17,1,109626.13,1,test
15654870,759.0,France,0.0,45,8,0.0,2,99251.24,0,train
15790448,473.0,France,0.0,35,6,69617.36,1,143345.69,0,train
15785326,639.0,Spain,0.0,35,5,136526.26,2,59653.03,0,test
15592854,705.0,France,1.0,25,3,113736.27,1,196864.61,0,train
15617486,530.0,France,1.0,52,1,106723.28,1,109960.4,1,train
15806796,516.0,Germany,0.0,33,10,138847.9,1,127256.7,0,test
15644699,850.0,France,0.0,40,0,0.0,2,1099.95,0,train
15622305,746.0,Germany,0.0,33,2,107868.14,2,146192.4,0,train
15608209,622.0,Germany,1.0,33,3,96926.12,2,48553.77,0,test
15626898,743.0,France,1.0,30,7,77599.23,1,144407.1,0,train
15644297,732.0,Germany,1.0,38,5,178787.54,1,195760.53,0,train
15731569,850.0,France,1.0,81,5,0.0,2,44827.47,0,test
15582149,850.0,Germany,0.0,34,3,129668.43,2,88743.99,0,train
15802483,686.0,France,1.0,34,6,146178.13,2,88837.11,0,train
15686999,556.0,France,0.0,40,8,0.0,2,62112.7,0,test
15772479,673.0,France,1.0,37,4,0.0,2,163563.07,0,train
15778884,809.0,France,0.0,38,2,154763.21,2,174800.31,0,train
15623630,634.0,Germany,0.0,56,3,116251.24,1,42429.88,1,test
15774316,630.0,France,1.0,37,6,0.0,2,82647.65,0,train
15695097,564.0,Germany,0.0,30,0,100954.88,2,134175.15,0,train
15645404,625.0,France,0.0,51,4,124620.01,2,92243.94,1,test
15750574,677.0,Spain,0.0,34,4,0.0,2,6175.53,0,train
15636812,583.0,France,1.0,40,9,112701.04,1,29213.63,0,train
15712068,592.0,Spain,1.0,45,8,84692.5,1,67214.02,0,test
15652030,637.0,Germany,1.0,49,2,108204.52,1,169037.84,1,train
15577398,850.0,France,1.0,30,6,86449.39,1,188809.23,0,train
15756848,633.0,Spain,1.0,42,10,0.0,1,79408.17,0,test
15806929,751.0,Germany,1.0,36,5,73194.99,1,89222.66,0,train
15656005,592.0,Germany,1.0,31,7,124593.23,1,86079.67,0,train
15722632,716.0,Germany,1.0,50,2,119655.77,1,12944.17,1,test
15794356,641.0,Germany,1.0,42,3,121765.37,2,166516.84,0,train
15659656,849.0,France,1.0,35,4,110837.73,1,126419.8,0,train
15588341,647.0,Spain,1.0,47,10,99835.17,1,89103.05,0,test
15709142,608.0,Germany,0.0,30,2,91057.37,2,132973.17,0,train
15627042,555.0,France,0.0,26,7,0.0,2,93122.41,0,train
15627517,497.0,Spain,1.0,27,7,149400.27,1,167522.19,0,test
15803032,599.0,Germany,1.0,38,9,89111.63,1,157239.6,0,train
15665129,545.0,Germany,1.0,33,1,132527.9,2,107429.71,0,train
15628272,774.0,France,0.0,36,9,114997.42,1,75304.09,0,test
15678206,464.0,France,1.0,46,6,161798.53,1,182944.47,0,train
15678427,696.0,Germany,0.0,27,2,96129.32,2,5983.7,0,train
15678067,667.0,Spain,1.0,45,3,0.0,2,163655.01,0,test
15793331,812.0,France,1.0,32,5,133050.97,2,89385.92,0,train
15699532,516.0,France,1.0,51,8,120124.35,2,168773.54,0,train
15605827,645.0,France,1.0,39,8,0.0,2,96864.36,0,test
15643635,664.0,Spain,1.0,32,5,133705.74,1,134455.84,0,train
15787710,427.0,Spain,0.0,39,9,0.0,2,28368.37,0,train
15614137,685.0,France,0.0,40,7,0.0,2,103898.59,0,test
15754494,585.0,France,0.0,33,4,152805.05,1,63239.65,0,train
15713440,519.0,Germany,0.0,21,1,151701.45,3,170138.68,1,train
15803479,708.0,France,0.0,67,1,0.0,2,3837.08,0,test
15709639,717.0,France,0.0,22,5,112465.06,1,92977.75,0,train
15601719,465.0,Germany,1.0,24,6,156007.09,1,191368.37,0,train
15772482,829.0,Germany,1.0,28,3,132405.52,3,104889.2,1,test
15591489,826.0,France,1.0,26,5,142662.68,1,60285.3,0,train
15629002,747.0,Germany,1.0,36,8,102603.3,2,180693.61,0,train
15798053,707.0,Spain,1.0,32,9,0.0,2,126475.79,0,test
15753895,590.0,Spain,1.0,37,1,0.0,2,133535.99,0,train
15595426,603.0,Spain,1.0,57,6,105000.85,2,87412.24,1,train
15645815,615.0,France,1.0,45,5,0.0,2,164886.64,0,test
15632848,634.0,France,0.0,36,1,69518.95,1,116238.39,0,train
15703068,716.0,Germany,1.0,41,8,126145.54,2,138051.19,0,train
15791513,647.0,France,1.0,41,4,138937.35,1,101617.64,1,test
15587210,591.0,Germany,0.0,44,10,113581.98,1,1985.41,0,train
15793803,574.0,France,1.0,34,1,112572.39,1,165626.6,0,train
15787756,467.0,Germany,1.0,51,10,114514.71,2,177784.68,1,test
15723437,701.0,France,0.0,35,2,0.0,2,65765.22,0,train
15702715,747.0,France,0.0,34,10,0.0,2,50759.8,0,train
15809872,650.0,France,1.0,32,2,84906.45,1,163216.48,0,test
15644295,731.0,Spain,0.0,39,2,126816.18,1,74850.93,0,train
15778694,638.0,Germany,0.0,26,1,105249.76,2,23491.09,0,train
15759555,569.0,Spain,1.0,41,2,0.0,2,134272.57,0,test
15631406,459.0,Germany,1.0,50,5,109387.9,1,155721.15,0,train
15616676,632.0,Germany,1.0,23,3,122478.51,1,147230.77,1,train
15771154,683.0,France,0.0,73,8,137732.23,2,133210.44,0,test
15669491,850.0,France,0.0,46,2,157866.77,1,18986.12,0,train
15697691,512.0,France,0.0,41,6,0.0,1,100507.81,0,train
15665180,616.0,France,0.0,31,3,136789.14,1,59346.4,1,test
15752588,664.0,France,1.0,36,1,0.0,2,95372.64,0,train
15743051,694.0,France,1.0,30,10,144684.03,1,31805.49,0,train
15571873,655.0,France,1.0,24,9,107065.31,1,51959.82,0,test
15679743,607.0,France,0.0,33,8,91301.72,1,130824.57,0,train
15769412,684.0,Spain,1.0,39,4,207034.96,2,157694.76,1,train
15775124,763.0,Spain,1.0,37,8,0.0,2,933.38,0,test
15732113,671.0,Spain,1.0,50,8,0.0,1,2560.11,0,train
15578141,592.0,Spain,1.0,38,3,0.0,1,12905.89,1,train
15595874,666.0,Spain,0.0,36,6,0.0,2,176692.87,0,test
15755642,667.0,France,1.0,34,5,0.0,2,102908.63,0,train
15576526,850.0,Spain,1.0,36,6,0.0,2,41291.05,0,train
15792489,622.0,Spain,1.0,42,9,0.0,2,119127.06,0,test
15733705,577.0,France,0.0,30,8,92472.1,2,126434.61,0,train
15807221,555.0,Spain,1.0,21,1,0.0,2,103901.35,0,train
15573045,547.0,France,1.0,62,10,127738.75,2,85153.0,0,test
15756824,613.0,Germany,0.0,50,5,101242.98,2,12493.61,0,train
15773520,672.0,France,0.0,43,4,92599.55,2,167336.78,0,train
15627439,624.0,Spain,0.0,36,10,0.0,2,186180.42,0,test
15701439,698.0,Spain,0.0,50,1,0.0,4,88566.9,1,train
15785352,606.0,France,1.0,37,6,82373.94,1,172526.9,1,train
15616525,720.0,Spain,1.0,31,4,141356.47,1,137985.69,0,test
15717489,835.0,France,1.0,23,9,0.0,1,19793.73,1,train
15795737,771.0,Spain,0.0,47,3,72664.0,2,107874.39,0,train
15693877,811.0,France,0.0,47,3,123365.34,2,171995.34,0,test
15576111,734.0,Germany,1.0,33,5,121898.58,1,61829.89,0,train
15595713,548.0,Spain,1.0,33,6,0.0,1,31728.35,0,train
15808868,652.0,France,0.0,31,3,103696.97,3,155221.05,1,test
15708193,707.0,France,1.0,33,2,0.0,2,130866.95,0,train
15697801,605.0,Germany,0.0,56,1,74129.18,2,62199.78,1,train
15770121,623.0,France,0.0,34,9,0.0,1,24255.21,0,test
15800524,686.0,Germany,1.0,29,3,185379.02,1,64679.07,0,train
15686236,525.0,Germany,0.0,47,1,118087.68,1,88120.78,1,train
15659807,657.0,Spain,1.0,41,8,109402.13,1,66463.62,0,test
15736078,730.0,Germany,0.0,33,7,130367.87,1,15142.1,1,train
15620836,816.0,Germany,0.0,34,2,108410.87,2,102908.91,0,train
15698184,484.0,France,0.0,50,2,90408.16,2,48170.57,0,test
15717643,728.0,France,0.0,34,6,90425.15,2,11597.69,0,train
15776596,730.0,Spain,0.0,39,6,140094.59,1,172450.04,1,train
15814757,477.0,Spain,1.0,31,9,0.0,2,184061.17,0,test
15812607,663.0,Germany,0.0,46,6,95439.4,1,21038.58,1,train
15663888,549.0,Germany,1.0,34,6,204017.4,2,109538.35,0,train
15748882,714.0,Spain,1.0,29,9,0.0,2,129192.55,0,test
15690829,430.0,Germany,1.0,49,3,137115.16,1,146516.86,1,train
15695819,504.0,Germany,1.0,43,5,134740.19,2,181430.91,0,train
15696834,530.0,France,0.0,29,5,0.0,2,121451.21,0,test
15797710,619.0,Germany,1.0,29,4,98955.87,1,131712.51,0,train
15700654,617.0,Germany,1.0,44,9,49157.09,2,53294.17,0,train
15583764,791.0,Germany,1.0,31,1,130240.33,1,96546.55,0,test
15688849,609.0,France,1.0,48,1,108019.27,3,184524.65,1,train
15661473,780.0,Germany,1.0,51,4,126725.25,1,195259.31,1,train
15601030,777.0,Germany,0.0,34,5,96693.66,1,172618.52,0,test
15789557,817.0,Germany,0.0,27,7,129810.6,1,59259.44,0,train
15745250,850.0,France,1.0,58,8,156652.13,1,25899.21,1,train
15590349,732.0,France,0.0,36,9,0.0,1,3749.0,1,test
15741693,693.0,France,1.0,40,4,130661.96,1,101918.96,0,train
15618446,576.0,France,0.0,50,8,0.0,2,57802.62,0,train
15766552,643.0,France,1.0,37,6,0.0,2,142454.77,0,test
15668775,757.0,France,1.0,47,3,130747.1,1,143829.54,0,train
15757895,569.0,Germany,1.0,30,6,106629.49,1,44114.88,0,train
15774551,772.0,Spain,1.0,36,3,112029.83,1,186948.35,0,test
15684011,576.0,Germany,1.0,29,7,130575.26,1,173629.78,0,train
15736146,608.0,Germany,1.0,28,4,96679.71,1,49133.45,0,train
15656286,794.0,France,1.0,33,0,0.0,2,178122.71,0,test
15774847,593.0,France,1.0,50,6,171740.69,1,20893.61,0,train
15619340,597.0,Spain,1.0,38,1,0.0,2,41303.29,0,train
15815656,541.0,Germany,0.0,39,9,100116.67,1,199808.1,1,test
15623357,692.0,Germany,1.0,24,2,120596.93,1,180490.53,0,train
15601324,697.0,France,0.0,48,1,0.0,2,87400.53,0,train
15715510,768.0,France,1.0,29,2,95984.69,2,73686.75,0,test
15663770,802.0,France,1.0,38,1,142557.11,1,172497.73,0,train
15779267,584.0,France,1.0,47,5,0.0,2,89286.29,0,train
15597957,614.0,Spain,1.0,66,2,0.0,2,180082.7,0,test
15584620,850.0,Germany,0.0,36,6,143644.16,1,22102.25,1,train
15750772,671.0,France,0.0,38,6,132129.72,1,76068.95,0,train
15706557,626.0,France,0.0,52,0,0.0,2,32159.46,1,test
15594391,770.0,France,0.0,68,2,183555.24,1,159557.28,1,train
15661656,633.0,France,1.0,38,2,91902.56,2,107673.35,0,train
15631217,663.0,France,1.0,40,6,156218.19,1,33607.72,0,test
15588955,581.0,Germany,0.0,43,5,93259.57,3,141035.65,1,train
15758252,561.0,Germany,0.0,45,2,168085.38,2,115719.08,0,train
15740223,479.0,Germany,1.0,51,1,107714.74,3,86128.21,1,test
15805413,769.0,France,0.0,31,6,117852.26,2,147668.64,0,train
15635116,659.0,Spain,1.0,60,2,0.0,1,177480.45,1,train
15764892,590.0,Spain,0.0,51,10,84474.62,2,190937.09,0,test
15795936,560.0,France,1.0,50,3,0.0,2,84531.79,0,train
15655232,437.0,Germany,1.0,35,6,126803.34,2,161133.4,0,train
15640133,661.0,France,0.0,34,0,0.0,2,185555.63,0,test
15751524,677.0,Germany,0.0,36,10,68806.84,1,33075.24,0,train
15670552,560.0,France,0.0,31,3,115141.18,1,39806.75,0,train
15623966,578.0,France,0.0,35,2,0.0,2,26389.92,0,test
15752193,421.0,Spain,1.0,34,6,90723.36,1,12162.76,0,train
15607269,492.0,Germany,0.0,49,2,151249.45,2,167237.94,0,train
15700752,545.0,France,0.0,32,6,0.0,2,52067.37,0,test
15777901,640.0,Germany,0.0,43,9,94752.49,1,184006.36,1,train
15639117,624.0,Spain,0.0,34,6,0.0,1,582.59,1,train
15720203,577.0,Spain,1.0,28,7,0.0,1,143274.41,0,test
15586236,704.0,France,1.0,31,5,132084.66,3,54474.48,1,train
15676645,523.0,France,1.0,45,5,0.0,2,121428.2,0,train
15715988,793.0,France,1.0,35,2,0.0,2,79704.12,0,test
15603749,564.0,France,0.0,53,2,45472.28,1,41055.71,1,train
15608956,711.0,France,1.0,33,1,0.0,1,41590.4,0,train
15733872,791.0,Germany,0.0,33,10,130229.71,2,54019.93,1,test
15666982,629.0,Germany,0.0,38,9,123948.85,1,76053.07,0,train
15602647,729.0,Germany,1.0,39,6,127415.85,1,184977.2,1,train
15623063,651.0,Germany,1.0,35,8,110067.71,1,127678.95,1,test
15682928,695.0,Spain,1.0,39,4,65521.2,1,1243.97,0,train
15729246,847.0,Spain,1.0,31,5,0.0,2,76326.67,0,train
15588928,704.0,France,1.0,47,5,0.0,2,145338.61,0,test
15803352,613.0,Germany,1.0,33,3,155736.42,2,57751.21,0,train
15607485,692.0,Spain,0.0,29,4,0.0,2,138880.24,0,train
15656249,720.0,France,0.0,34,3,118307.57,2,136120.29,0,test
15761783,577.0,France,1.0,41,6,0.0,1,167621.18,0,train
15716605,710.0,Germany,0.0,24,7,103099.17,2,173276.62,0,train
15757425,716.0,France,0.0,38,1,0.0,2,99661.46,0,test
15603096,410.0,France,1.0,33,6,125789.69,1,66333.56,1,train
15588580,584.0,Germany,0.0,36,4,109646.83,1,70240.79,0,train
15770539,792.0,France,1.0,30,1,127187.86,1,113553.42,0,test
15572022,605.0,France,0.0,36,6,0.0,1,690.84,0,train
15571843,486.0,Spain,1.0,24,1,0.0,1,98802.76,0,train
15752502,615.0,France,1.0,41,4,130385.82,1,130661.95,0,test
15609058,676.0,France,1.0,23,1,107787.47,1,116378.82,0,train
15775108,571.0,France,1.0,34,1,99325.04,2,186052.15,0,train
15708904,850.0,France,0.0,37,9,0.0,1,100101.06,0,test
15600086,717.0,France,1.0,48,7,123764.95,1,169952.82,0,train
15814675,642.0,Germany,0.0,39,8,128264.03,1,61792.76,1,train
15572777,780.0,Spain,1.0,47,7,86006.21,1,37973.13,0,test
15585106,492.0,Germany,0.0,38,8,57068.43,2,188974.81,0,train
15738936,760.0,Germany,1.0,29,5,103607.24,2,86334.64,0,train
15750970,500.0,Spain,1.0,40,1,99004.24,1,152845.99,0,test
15725772,654.0,Spain,0.0,36,2,0.0,2,146652.11,0,train
15692106,606.0,Spain,0.0,25,3,147386.72,3,45482.04,1,train
15791533,367.0,Spain,1.0,42,6,93608.28,1,168816.73,1,test
15715715,799.0,Spain,1.0,38,2,0.0,2,59297.34,0,train
15785576,434.0,Germany,1.0,71,9,119496.87,1,125848.88,0,train
15798834,719.0,Spain,0.0,32,7,0.0,1,76264.27,0,test
15744127,641.0,France,0.0,37,2,0.0,2,3939.87,0,train
15637427,461.0,Spain,0.0,25,6,0.0,2,15306.29,0,train
15576990,790.0,Germany,0.0,25,5,152885.77,1,58214.79,0,test
15615352,588.0,France,1.0,31,4,99607.37,2,35877.03,0,train
15647333,621.0,France,1.0,27,4,137003.68,1,21254.06,0,train
15572050,768.0,Germany,1.0,48,3,122831.58,1,24533.89,1,test
15581370,681.0,Spain,1.0,38,2,99811.44,2,23531.5,0,train
15813503,606.0,Spain,1.0,37,8,154712.58,2,89099.18,0,train
15769783,542.0,Spain,1.0,37,8,0.0,1,807.06,0,test
15793135,713.0,Germany,0.0,24,7,147687.24,1,121592.5,0,train
15599182,597.0,Spain,0.0,33,2,0.0,2,4700.66,0,train
15689517,635.0,France,1.0,27,3,127009.83,1,161909.95,0,test
15641366,599.0,Germany,1.0,61,1,124737.96,1,90389.61,1,train
15588859,496.0,Spain,0.0,44,0,179356.28,2,2919.21,1,train
15732293,759.0,Spain,1.0,31,8,0.0,2,99086.74,0,test
15568032,757.0,Germany,1.0,31,1,127320.36,3,163170.32,0,train
15623525,564.0,Spain,1.0,31,0,125175.58,1,72757.33,0,train
15606601,561.0,France,0.0,22,6,186788.96,2,73286.8,0,test
15800811,702.0,France,1.0,40,3,148556.74,1,146056.29,0,train
15610711,678.0,Germany,0.0,40,8,128644.46,1,167673.37,0,train
15809654,707.0,France,0.0,46,7,127476.73,2,146011.55,0,test
15576077,610.0,France,0.0,27,9,159561.93,1,103381.47,0,train
15643378,744.0,France,1.0,42,1,112419.92,1,83022.92,0,train
15566790,598.0,France,1.0,28,8,129991.76,2,46041.08,0,test
15774402,562.0,Spain,1.0,36,5,0.0,1,182843.24,0,train
15694641,621.0,Spain,0.0,59,2,0.0,2,171364.18,0,train
15605916,659.0,France,0.0,50,3,0.0,1,183399.12,1,test
15812356,722.0,Germany,0.0,40,6,89175.06,2,152883.95,0,train
15644179,606.0,France,0.0,39,3,0.0,2,50560.45,1,train
15771674,603.0,Spain,0.0,39,5,162390.52,2,54702.66,0,test
15623314,,Germany,0.0,59,3,190353.08,1,78365.75,0,train
15613292,715.0,France,1.0,21,8,0.0,2,68666.63,0,train
15813871,690.0,France,1.0,47,2,0.0,2,151375.73,0,test
15759480,644.0,France,0.0,40,10,139180.97,1,19959.67,0,train
15587712,589.0,France,1.0,36,8,114435.47,1,26955.72,0,train
15671165,592.0,France,0.0,66,5,149950.19,1,76267.59,0,test
15620746,632.0,France,1.0,42,4,126115.6,1,100998.5,0,train
15706537,577.0,Germany,0.0,59,7,111396.97,1,191070.01,0,train
15589312,588.0,France,1.0,30,3,115007.08,1,176858.5,0,test
15741180,617.0,France,1.0,54,6,102141.9,1,45325.26,0,train
15733888,668.0,Spain,0.0,36,3,133686.52,1,190958.48,1,train
15798532,810.0,France,1.0,32,9,120879.73,2,78896.59,0,test
15577359,767.0,Spain,1.0,47,5,0.0,1,121964.46,1,train
15614936,718.0,Spain,0.0,49,10,82321.88,1,11144.4,0,train
15747647,589.0,Spain,0.0,27,4,0.0,2,144181.48,0,test
15588566,778.0,Spain,1.0,33,5,116474.28,2,32757.55,0,train
15570141,724.0,France,0.0,34,3,132352.69,1,80320.3,0,train
15800793,477.0,Germany,0.0,39,4,182491.57,1,185830.72,0,test
15572415,580.0,France,1.0,34,6,0.0,2,160095.31,0,train
15635125,566.0,Spain,1.0,63,2,120787.18,2,52198.84,0,train
15636551,711.0,France,0.0,29,3,130181.47,2,31811.44,0,test
15600912,706.0,Germany,1.0,32,5,88348.43,2,104181.78,0,train
15768476,703.0,Spain,1.0,31,6,0.0,2,67667.19,0,train
15650266,679.0,Germany,1.0,39,2,146186.28,2,193974.47,0,test
15621004,603.0,France,1.0,32,7,0.0,1,198055.94,1,train
15748352,598.0,Spain,1.0,34,0,104488.17,1,43249.67,0,train
15788920,836.0,Germany,0.0,32,4,109196.67,2,55218.02,0,test
15743236,687.0,France,0.0,61,7,80538.56,1,131305.37,1,train
15637717,704.0,Germany,1.0,41,4,109026.8,2,43117.1,0,train
15635500,605.0,Germany,1.0,75,2,61319.63,1,186655.11,0,test
15634792,516.0,France,0.0,40,9,0.0,2,33266.29,0,train
15607560,572.0,France,0.0,39,2,0.0,2,555.28,0,train
15727177,557.0,France,1.0,42,6,177822.03,1,150944.31,1,test
15774358,443.0,Germany,1.0,59,4,110939.3,1,72846.58,1,train
15791304,604.0,Germany,1.0,25,7,165413.43,1,35279.74,0,train
15603328,483.0,France,1.0,27,1,77805.66,1,2101.89,0,test
15804937,702.0,France,1.0,50,3,0.0,2,94949.84,0,train
15804142,670.0,Spain,0.0,57,3,175575.95,2,99061.75,1,train
15608845,804.0,Spain,0.0,38,3,124197.22,1,74692.06,0,test
15702434,850.0,France,0.0,30,3,0.0,2,116692.8,0,train
15632609,554.0,France,0.0,39,10,160132.75,1,32824.15,0,train
15603550,588.0,Germany,0.0,37,7,70258.88,2,139607.61,0,test
15755239,758.0,Germany,1.0,32,4,162657.64,2,115525.13,0,train
15670528,787.0,Germany,1.0,43,0,132217.45,1,20955.03,1,train
15732704,582.0,Spain,1.0,25,9,148042.97,2,52341.15,0,test
15589019,633.0,Spain,0.0,33,4,92855.02,1,159813.18,0,train
15677796,766.0,Germany,1.0,47,9,129289.98,1,169935.46,1,train
15760177,564.0,Spain,1.0,37,9,100252.18,1,146033.52,0,test
15636595,602.0,Spain,1.0,37,3,107592.89,2,153122.73,0,train
15737275,649.0,France,1.0,39,3,113096.41,1,60335.24,0,train
15672905,679.0,Spain,0.0,40,7,0.0,2,163757.29,0,test
15753955,639.0,Spain,1.0,34,7,149940.04,2,156648.81,0,train
15708504,790.0,Germany,1.0,50,8,121438.58,1,176471.78,1,train
15592451,565.0,France,1.0,32,9,0.0,2,5388.3,0,test
15790455,478.0,France,0.0,50,2,0.0,1,93332.64,1,train
15572174,825.0,France,1.0,29,3,148874.01,2,71192.82,0,train
15656330,528.0,Spain,0.0,32,0,68138.37,1,170309.19,0,test
15569626,577.0,Spain,1.0,35,5,110080.3,1,109794.31,0,train
15608726,663.0,France,1.0,24,7,0.0,2,166310.82,0,train
15637366,505.0,Germany,0.0,25,5,114268.85,2,126728.27,0,test
15778049,633.0,Germany,1.0,29,6,117412.35,1,30338.94,0,train
15727421,586.0,France,0.0,38,6,0.0,2,37935.83,0,train
15688865,850.0,France,0.0,35,9,0.0,2,25329.48,0,test
15751032,629.0,Germany,0.0,37,1,35549.81,2,49676.33,0,train
15734737,744.0,France,1.0,56,9,0.0,2,169498.61,0,train
15746515,750.0,France,1.0,36,7,136492.92,3,26500.29,1,test
15664311,637.0,Germany,1.0,28,3,123675.69,1,166458.41,0,train
15708139,575.0,France,0.0,40,1,139532.34,1,181294.39,0,train
15768574,671.0,Spain,1.0,58,1,178713.98,1,21768.21,0,test
15738018,571.0,France,1.0,40,5,0.0,2,72849.29,0,train
15699753,590.0,France,1.0,41,1,89086.31,1,24499.97,0,train
15703199,619.0,Spain,1.0,38,3,96143.47,1,98994.92,0,test
15627830,640.0,Germany,0.0,30,5,32197.64,1,141446.01,0,train
15570855,670.0,France,1.0,38,7,0.0,2,77864.41,0,train
15772503,737.0,France,0.0,33,4,0.0,2,115115.32,0,test
15584453,555.0,Spain,1.0,32,10,0.0,2,168605.96,0,train
15710111,742.0,France,1.0,33,6,0.0,2,38550.4,0,train
15618562,618.0,Germany,0.0,40,0,140306.38,1,160618.61,1,test
15706764,560.0,France,0.0,35,1,0.0,2,3701.63,0,train
15798737,654.0,France,1.0,38,8,0.0,2,88659.44,0,train
15712608,787.0,Germany,0.0,42,2,74483.97,2,44273.91,0,test
15636736,611.0,France,0.0,53,7,0.0,2,156495.39,1,train
15703544,559.0,Spain,1.0,34,0,0.0,1,182988.94,0,train
15815645,481.0,France,1.0,37,8,152303.66,2,175082.2,0,test
15705739,753.0,Germany,1.0,32,5,159904.79,1,148811.14,0,train
15709643,675.0,France,1.0,32,1,0.0,3,85901.09,0,train
15669805,748.0,Germany,0.0,31,1,99557.94,1,199255.32,0,test
15737489,610.0,Spain,0.0,46,5,116886.59,1,107973.44,0,train
15775131,580.0,Spain,1.0,32,9,142188.2,2,128028.6,0,train
15765283,624.0,Germany,0.0,40,3,149961.99,2,104610.86,0,test
15628715,709.0,France,0.0,36,8,0.0,2,69676.55,0,train
15813283,605.0,France,0.0,34,2,0.0,1,35982.42,0,train
15745716,706.0,Spain,1.0,53,7,0.0,2,117939.17,0,test
15598485,567.0,Spain,1.0,40,8,28649.64,1,95140.62,0,train
15696552,747.0,France,0.0,21,4,81025.6,2,167682.57,0,train
15754569,664.0,France,1.0,57,1,0.0,2,56562.57,0,test
15701741,711.0,France,0.0,39,3,152462.79,1,90305.97,0,train
15572631,609.0,France,1.0,25,10,0.0,1,109895.16,0,train
15636069,632.0,Spain,1.0,28,7,155519.59,1,1843.24,0,test
15682467,725.0,France,0.0,36,1,118851.05,1,102747.02,0,train
15790744,850.0,France,0.0,34,9,92899.27,2,97465.89,0,train
15625023,682.0,France,1.0,40,4,0.0,1,105352.55,0,test
15731267,797.0,France,1.0,37,4,75263.7,1,85801.77,0,train
15742879,668.0,Spain,1.0,38,1,147904.31,1,69370.05,0,train
15757015,783.0,Germany,0.0,41,5,106640.5,1,176945.96,0,test
